"Formula","Predictors","Num_Params","Raw_AIC","Complete_Yrs","Missing_Yrs","Guild_Sources","adjaic2"
"X16_SAR ~ X06_StomFull_May + X02.krill + X04_Sablefish__JSOES + X08_DFA_DC_corm_3_WS","X06_StomFull_May + X02.krill + X04_Sablefish__JSOES + X08_DFA_DC_corm_3_WS",4,65.0281078685985,23,1,"Growth, PreyNCC, PreyNCC, PredNCC",67.0281078685985
"X16_SAR ~ X06_Lmu_IntSprMayW + X03_HakeAge1 + X05_herring_GAM + X08_Loons_8_WS","X06_Lmu_IntSprMayW + X03_HakeAge1 + X05_herring_GAM + X08_Loons_8_WS",4,65.0281758781142,23,1,"Growth, PreyNCC, PreyNCC, PredNCC",67.0281758781142
"X16_SAR ~ X06_StomFull_May + X01_Sabine_gull_WS + X15_salmonSharkBSAI_predAK + X15_spinyDogfishGoA_predAK","X06_StomFull_May + X01_Sabine_gull_WS + X15_salmonSharkBSAI_predAK + X15_spinyDogfishGoA_predAK",4,57.0283153531776,19,5,"Growth, PreyNCC, PredAK, PredAK",67.0283153531776
"X16_SAR ~ X06_Lmu_IntSprMayW + X13_hexagram_WAI + X14_pinkSalmon","X06_Lmu_IntSprMayW + X13_hexagram_WAI + X14_pinkSalmon",3,65.028671333334,23,1,"Growth, PreyAK, PreyAK",67.028671333334
"X16_SAR ~ X06_DFA_IGF_mu + X05_anchovy_GAM + X10_Northern_f_s_2yrLead_WS + X14_pinkSalmonNorthAmerica","X06_DFA_IGF_mu + X05_anchovy_GAM + X10_Northern_f_s_2yrLead_WS + X14_pinkSalmonNorthAmerica",4,67.0287897963076,24,0,"Growth, PreyNCC, PredAK, PreyAK",67.0287897963076
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_15 + X04_Sablefish__JSOES + X05_herring_GAM","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_15 + X04_Sablefish__JSOES + X05_herring_GAM",4,61.0291401281118,21,3,"Growth, PreyNCC, PreyNCC, PreyNCC",67.0291401281118
"X16_SAR ~ X06_Lmu_IntSprMayW + X03_HakeAge1 + X04_Sablefish__JSOES + X13_hexagram_EAI","X06_Lmu_IntSprMayW + X03_HakeAge1 + X04_Sablefish__JSOES + X13_hexagram_EAI",4,65.0291997264653,23,1,"Growth, PreyNCC, PreyNCC, PreyAK",67.0291997264653
"X16_SAR ~ X06_StomFull_May + X09_canaryRockfish + X11_DFA_Harbour_p_WS + X15_salmonSharkBSAI_predAK","X06_StomFull_May + X09_canaryRockfish + X11_DFA_Harbour_p_WS + X15_salmonSharkBSAI_predAK",4,57.0301291688465,19,5,"Growth, PredNCC, PredNCC, PredAK",67.0301291688465
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X03_HakeAge1 + X09_canaryRockfish","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X03_HakeAge1 + X09_canaryRockfish",4,57.0302503839664,19,5,"Growth, PreyNCC, PreyNCC, PredNCC",67.0302503839664
"X16_SAR ~ X06_StomFull_May + X03_HakeAge1 + X08_Loons_8_WS + X15_sablefishRecruitment_predAK","X06_StomFull_May + X03_HakeAge1 + X08_Loons_8_WS + X15_sablefishRecruitment_predAK",4,65.0302729267764,23,1,"Growth, PreyNCC, PredNCC, PredAK",67.0302729267764
"X16_SAR ~ X06_StomFull_May + X01_Sabine_gull_WS + X08_Loons_8_WS","X06_StomFull_May + X01_Sabine_gull_WS + X08_Loons_8_WS",3,65.0310470615788,23,1,"Growth, PreyNCC, PredNCC",67.0310470615788
"X16_SAR ~ X06_StomFull_May + X03_HakeAge1 + X04_marketsquid_GAM + X15_spinyDogfishBSAI_predAK","X06_StomFull_May + X03_HakeAge1 + X04_marketsquid_GAM + X15_spinyDogfishBSAI_predAK",4,57.0311805370911,19,5,"Growth, PreyNCC, PreyNCC, PredAK",67.0311805370911
"X16_SAR ~ X06_Lmu_IntSprJunH + X08_DFA_DC_corm_3_WS + X12_copepodCom_EGoA + X14_pinkSalmonNorthAmerica","X06_Lmu_IntSprJunH + X08_DFA_DC_corm_3_WS + X12_copepodCom_EGoA + X14_pinkSalmonNorthAmerica",4,67.0313915376375,24,0,"Growth, PredNCC, PreyAK, PreyAK",67.0313915376375
"X16_SAR ~ X06_StomFull_May + X08_Large_gulls_7_WS + X14_pinkSalmon + X15_salmonSharkBSAI_predAK","X06_StomFull_May + X08_Large_gulls_7_WS + X14_pinkSalmon + X15_salmonSharkBSAI_predAK",4,57.0313979094417,19,5,"Growth, PredNCC, PreyAK, PredAK",67.0313979094417
"X16_SAR ~ X06_DFA_IGF_mu + X01_Red_phal_WS + X08_DFA_DC_corm_3_WS","X06_DFA_IGF_mu + X01_Red_phal_WS + X08_DFA_DC_corm_3_WS",3,67.0316597233906,24,0,"Growth, PreyNCC, PredNCC",67.0316597233906
"X16_SAR ~ X06_StomFull_May + X03_HakeAge1 + X05_anchovy_GAM + X13_ammod_WAI","X06_StomFull_May + X03_HakeAge1 + X05_anchovy_GAM + X13_ammod_WAI",4,65.0317107144861,23,1,"Growth, PreyNCC, PreyNCC, PreyAK",67.0317107144861
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Sabine_gull_WS + X02_DFA_SeaNettle_ + X13_DFA_WGOA_DFA_seabirds","X06_Lmu_IntSprJunH + X01_Sabine_gull_WS + X02_DFA_SeaNettle_ + X13_DFA_WGOA_DFA_seabirds",4,67.0325714655202,24,0,"Growth, PreyNCC, PreyNCC, PreyAK",67.0325714655202
"X16_SAR ~ X06_Lmu_IntSprMayW + X08_Large_gulls_7_WS + X12_DFA_biomassEuphShelfSum + X15_sablefishBiomass_predAK","X06_Lmu_IntSprMayW + X08_Large_gulls_7_WS + X12_DFA_biomassEuphShelfSum + X15_sablefishBiomass_predAK",4,65.032724837664,23,1,"Growth, PredNCC, PreyAK, PredAK",67.032724837664
"X16_SAR ~ X06_StomFull_May + X05_anchovy_GAM + X09_chilipepper + X10_Californian_s_l_2yrLead_WS","X06_StomFull_May + X05_anchovy_GAM + X09_chilipepper + X10_Californian_s_l_2yrLead_WS",4,57.0327880583695,19,5,"Growth, PreyNCC, PredNCC, PredAK",67.0327880583695
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_NHLlogSum_win_25 + X01_Red_necked_phal_WS","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X01_NHLlogSum_win_25 + X01_Red_necked_phal_WS",4,61.0329620466985,21,3,"Growth, PreyNCC, PreyNCC, PreyNCC",67.0329620466985
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_Sabine_gull_WS + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X13_hexagram_EAI","X06_Lmu_IntSprMayW + X01_Sabine_gull_WS + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X13_hexagram_EAI",4,65.0334440815631,23,1,"Growth, PreyNCC, PreyNCC, PreyAK",67.0334440815631
"X16_SAR ~ X06_StomFull_May + X01_Red_phal_WS + X12_DFA_biomassEuphShelfSum + X12_copepodCom_EGoA","X06_StomFull_May + X01_Red_phal_WS + X12_DFA_biomassEuphShelfSum + X12_copepodCom_EGoA",4,65.0336393477498,23,1,"Growth, PreyNCC, PreyAK, PreyAK",67.0336393477498
"X16_SAR ~ X06_StomFull_May + X01_Sabine_gull_WS + X15_sablefishRecruitment_predAK + X15_salmonSharkBSAI_predAK","X06_StomFull_May + X01_Sabine_gull_WS + X15_sablefishRecruitment_predAK + X15_salmonSharkBSAI_predAK",4,57.0340289706881,19,5,"Growth, PreyNCC, PredAK, PredAK",67.0340289706881
"X16_SAR ~ X06_StomFull_May + X05_anchovy_GAM + X11_DFA_Harbour_p_WS + X15_salmonSharkGoA_predAK","X06_StomFull_May + X05_anchovy_GAM + X11_DFA_Harbour_p_WS + X15_salmonSharkGoA_predAK",4,65.0344312192433,23,1,"Growth, PreyNCC, PredNCC, PredAK",67.0344312192433
"X16_SAR ~ X06_DFA_IGF_mu + X04_Sablefish__JSOES + X13_hexagram_EAI","X06_DFA_IGF_mu + X04_Sablefish__JSOES + X13_hexagram_EAI",3,67.0349059645191,24,0,"Growth, PreyNCC, PreyAK",67.0349059645191
"X16_SAR ~ X06_StomFull_May + X08_Loons_8_WS + X10_DFA_ssl.est.wholerange_2yrLead + X10_Northern_f_s_2yrLead_WS","X06_StomFull_May + X08_Loons_8_WS + X10_DFA_ssl.est.wholerange_2yrLead + X10_Northern_f_s_2yrLead_WS",4,65.0349229358503,23,1,"Growth, PredNCC, PredAK, PredAK",67.0349229358503
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_15 + X15_ArrowtoothFlounderBiomass_predAK + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_15 + X15_ArrowtoothFlounderBiomass_predAK + X15_salmonSharkGoA_predAK",4,61.0352535008986,21,3,"Growth, PreyNCC, PredAK, PredAK",67.0352535008986
"X16_SAR ~ X06_StomFull_May + X03_HakeAge1 + X05_DFA_abundSardine + X08_Loons_8_WS","X06_StomFull_May + X03_HakeAge1 + X05_DFA_abundSardine + X08_Loons_8_WS",4,65.0354257433939,23,1,"Growth, PreyNCC, PreyNCC, PredNCC",67.0354257433939
"X16_SAR ~ X06_Lmu_IntSprMayW + X04_Sablefish__JSOES + X08_Large_gulls_7_WS + X15_sharkCatchGoA_predAK","X06_Lmu_IntSprMayW + X04_Sablefish__JSOES + X08_Large_gulls_7_WS + X15_sharkCatchGoA_predAK",4,65.0356541431794,23,1,"Growth, PreyNCC, PredNCC, PredAK",67.0356541431794
"X16_SAR ~ X06_Lmu_IntSprMayW + X08_Large_gulls_7_WS + X12_DFA_biomassEuphShelfSum + X15_sablefishRecruitment_predAK","X06_Lmu_IntSprMayW + X08_Large_gulls_7_WS + X12_DFA_biomassEuphShelfSum + X15_sablefishRecruitment_predAK",4,65.0358184784061,23,1,"Growth, PredNCC, PreyAK, PredAK",67.0358184784061
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X12_copepodCom_EGoA + X13_gadid_WAI","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X12_copepodCom_EGoA + X13_gadid_WAI",4,61.0358980716298,21,3,"Growth, PreyNCC, PreyAK, PreyAK",67.0358980716298
"X16_SAR ~ X06_StomFull_May + X01_Cassin_s_aukl_WS + X08_Large_gulls_7_WS + X15_salmonSharkBSAI_predAK","X06_StomFull_May + X01_Cassin_s_aukl_WS + X08_Large_gulls_7_WS + X15_salmonSharkBSAI_predAK",4,57.0360203279857,19,5,"Growth, PreyNCC, PredNCC, PredAK",67.0360203279857
"X16_SAR ~ X06_Lmu_IntSprJunH + X06_StomFull_May + X02_DFA_SeaNettle_ + X09_chilipepper","X06_Lmu_IntSprJunH + X06_StomFull_May + X02_DFA_SeaNettle_ + X09_chilipepper",4,57.0364361113624,19,5,"Growth, Growth, PreyNCC, PredNCC",67.0364361113624
"X16_SAR ~ X06_Lmu_IntSprMayW + X03_HakeAge1 + X08_Loons_8_WS + X15_sablefishRecruitment_predAK","X06_Lmu_IntSprMayW + X03_HakeAge1 + X08_Loons_8_WS + X15_sablefishRecruitment_predAK",4,65.0364939318901,23,1,"Growth, PreyNCC, PredNCC, PredAK",67.0364939318901
"X16_SAR ~ X06_Lmu_IntSprMayW + X03_HakeAge1 + X05_DFA_abundSardine + X08_Loons_8_WS","X06_Lmu_IntSprMayW + X03_HakeAge1 + X05_DFA_abundSardine + X08_Loons_8_WS",4,65.0364958399454,23,1,"Growth, PreyNCC, PreyNCC, PredNCC",67.0364958399454
"X16_SAR ~ X06_StomFull_May + X04_PacificPompano_ + X08_Loons_8_WS + X12_copepodCom_WGoA","X06_StomFull_May + X04_PacificPompano_ + X08_Loons_8_WS + X12_copepodCom_WGoA",4,65.0366093715003,23,1,"Growth, PreyNCC, PredNCC, PreyAK",67.0366093715003
"X16_SAR ~ X06_DFA_IGF_mu + X01_Sabine_gull_WS + X08_Loons_8_WS + X14_pinkSalmonNorthAmerica","X06_DFA_IGF_mu + X01_Sabine_gull_WS + X08_Loons_8_WS + X14_pinkSalmonNorthAmerica",4,67.0368269406418,24,0,"Growth, PreyNCC, PredNCC, PreyAK",67.0368269406418
"X16_SAR ~ X06_StomFull_May + X04_CaliforniaMarketSquid_ + X11_DFA_Harbour_p_WS + X15_DFA_sleeperSharkBSAI_predAK","X06_StomFull_May + X04_CaliforniaMarketSquid_ + X11_DFA_Harbour_p_WS + X15_DFA_sleeperSharkBSAI_predAK",4,65.0369288092419,23,1,"Growth, PreyNCC, PredNCC, PredAK",67.0369288092419
"X16_SAR ~ X06_StomFull_May + X02.krill + X04_marketsquid_GAM + X08_DFA_DC_corm_3_WS","X06_StomFull_May + X02.krill + X04_marketsquid_GAM + X08_DFA_DC_corm_3_WS",4,65.0372831986279,23,1,"Growth, PreyNCC, PreyNCC, PredNCC",67.0372831986279
"X16_SAR ~ X06_StomFull_May + X02.krill + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_salmonSharkGoA_predAK","X06_StomFull_May + X02.krill + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_salmonSharkGoA_predAK",4,65.0372983050195,23,1,"Growth, PreyNCC, PredAK, PredAK",67.0372983050195
"X16_SAR ~ X06_StomFull_May + X08_Loons_8_WS + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_salmonSharkGoA_predAK","X06_StomFull_May + X08_Loons_8_WS + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_salmonSharkGoA_predAK",4,65.0378742872141,23,1,"Growth, PredNCC, PredAK, PredAK",67.0378742872141
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X03_HakeAge1 + X15_PacificCodBiomass_predAK","X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X03_HakeAge1 + X15_PacificCodBiomass_predAK",4,67.0380025001641,24,0,"Growth, PreyNCC, PreyNCC, PredAK",67.0380025001641
"X16_SAR ~ X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X10_Northern_f_s_2yrLead_WS","X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X10_Northern_f_s_2yrLead_WS",4,67.0380077663624,24,0,"Growth, PreyNCC, PreyNCC, PredAK",67.0380077663624
"X16_SAR ~ X06_StomFull_May + X01_Red_phal_WS + X10_Harbour_s_2yrLead_WS + X13_gadid_WAI","X06_StomFull_May + X01_Red_phal_WS + X10_Harbour_s_2yrLead_WS + X13_gadid_WAI",4,65.038020595048,23,1,"Growth, PreyNCC, PredAK, PreyAK",67.038020595048
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_15 + X12_DFA_biomassEuphShelfSum + X15_sablefishBiomass_predAK","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_15 + X12_DFA_biomassEuphShelfSum + X15_sablefishBiomass_predAK",4,61.0381397433367,21,3,"Growth, PreyNCC, PreyAK, PredAK",67.0381397433367
"X16_SAR ~ X06_StomFull_May + X05_DFA_abundSardine + X11_Harbor_seal_CR + X13_gadid_WAI","X06_StomFull_May + X05_DFA_abundSardine + X11_Harbor_seal_CR + X13_gadid_WAI",4,65.0383071603088,23,1,"Growth, PreyNCC, PredNCC, PreyAK",67.0383071603088
"X16_SAR ~ X06_Lmu_IntSprMayW + X06_StomFull_May + X03_HakeAge1 + X08_Loons_8_WS","X06_Lmu_IntSprMayW + X06_StomFull_May + X03_HakeAge1 + X08_Loons_8_WS",4,65.0384906413762,23,1,"Growth, Growth, PreyNCC, PredNCC",67.0384906413762
"X16_SAR ~ X06_StomFull_May + X08_DFA_DC_corm_3_WS + X12_DFA_biomassEuphShelfSum + X12_copepodCom_EGoA","X06_StomFull_May + X08_DFA_DC_corm_3_WS + X12_DFA_biomassEuphShelfSum + X12_copepodCom_EGoA",4,65.0385545510305,23,1,"Growth, PredNCC, PreyAK, PreyAK",67.0385545510305
"X16_SAR ~ X06_StomFull_May + X03_HakeAge1 + X08_Loons_8_WS + X15_sharkCatchGoA_predAK","X06_StomFull_May + X03_HakeAge1 + X08_Loons_8_WS + X15_sharkCatchGoA_predAK",4,65.0387025202481,23,1,"Growth, PreyNCC, PredNCC, PredAK",67.0387025202481
"X16_SAR ~ X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X12_copepodCom_EGoA + X15_spinyDogfishBSAI_predAK","X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X12_copepodCom_EGoA + X15_spinyDogfishBSAI_predAK",4,57.0394932723368,19,5,"Growth, PreyNCC, PreyAK, PredAK",67.0394932723368
"X16_SAR ~ X06_StomFull_May + X01_Cassin_s_aukl_WS + X12_DFA_biomassEuphShelfSum + X12_copepodCom_EGoA","X06_StomFull_May + X01_Cassin_s_aukl_WS + X12_DFA_biomassEuphShelfSum + X12_copepodCom_EGoA",4,65.0395983247868,23,1,"Growth, PreyNCC, PreyAK, PreyAK",67.0395983247868
"X16_SAR ~ X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X08_DFA_DC_corm_3_WS + X09_chilipepper","X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X08_DFA_DC_corm_3_WS + X09_chilipepper",4,57.0396161877648,19,5,"Growth, PreyNCC, PredNCC, PredNCC",67.0396161877648
"X16_SAR ~ X06_StomFull_May + X12_DFA_biomassEuphShelfSum + X12_copepodCom_EGoA + X15_sablefishRecruitment_predAK","X06_StomFull_May + X12_DFA_biomassEuphShelfSum + X12_copepodCom_EGoA + X15_sablefishRecruitment_predAK",4,65.0400830660733,23,1,"Growth, PreyAK, PreyAK, PredAK",67.0400830660733
"X16_SAR ~ X06_Lmu_IntSprMayW + X03_HakeAge1 + X08_Loons_8_WS + X15_sharkCatchGoA_predAK","X06_Lmu_IntSprMayW + X03_HakeAge1 + X08_Loons_8_WS + X15_sharkCatchGoA_predAK",4,65.0403130128115,23,1,"Growth, PreyNCC, PredNCC, PredAK",67.0403130128115
"X16_SAR ~ X06_Lmu_IntSprMayW + X08_Large_gulls_7_WS + X11_DFA_Harbour_p_WS + X13_hexagram_EAI","X06_Lmu_IntSprMayW + X08_Large_gulls_7_WS + X11_DFA_Harbour_p_WS + X13_hexagram_EAI",4,65.0404217904056,23,1,"Growth, PredNCC, PredNCC, PreyAK",67.0404217904056
"X16_SAR ~ X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X09_chilipepper + X12_copepodCom_EGoA","X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X09_chilipepper + X12_copepodCom_EGoA",4,57.0404414065705,19,5,"Growth, PreyNCC, PredNCC, PreyAK",67.0404414065705
"X16_SAR ~ X06_Lmu_IntSprJunH + X03_HakeAge1 + X14_pinkSalmonNorthAmerica + X15_sablefishBiomass_predAK","X06_Lmu_IntSprJunH + X03_HakeAge1 + X14_pinkSalmonNorthAmerica + X15_sablefishBiomass_predAK",4,67.0407478343167,24,0,"Growth, PreyNCC, PreyAK, PredAK",67.0407478343167
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_05 + X04_Sablefish__JSOES + X05_herring_NCC","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_05 + X04_Sablefish__JSOES + X05_herring_NCC",4,61.0407691179941,21,3,"Growth, PreyNCC, PreyNCC, PreyNCC",67.0407691179941
"X16_SAR ~ X06_DFA_IGF_mu + X01_NHLlogSum_win_25 + X01_Red_necked_phal_WS","X06_DFA_IGF_mu + X01_NHLlogSum_win_25 + X01_Red_necked_phal_WS",3,61.0409231421723,21,3,"Growth, PreyNCC, PreyNCC",67.0409231421723
"X16_SAR ~ X06_StomFull_May + X08_Loons_8_WS + X10_Northern_f_s_2yrLead_WS + X15_sharkCatchGoA_predAK","X06_StomFull_May + X08_Loons_8_WS + X10_Northern_f_s_2yrLead_WS + X15_sharkCatchGoA_predAK",4,65.0410296778644,23,1,"Growth, PredNCC, PredAK, PredAK",67.0410296778644
"X16_SAR ~ X06_Lmu_IntSprMayW + X10_Californian_s_l_2yrLead_WS + X13_gadid_WAI + X13_hexagram_WAI","X06_Lmu_IntSprMayW + X10_Californian_s_l_2yrLead_WS + X13_gadid_WAI + X13_hexagram_WAI",4,65.0410309230095,23,1,"Growth, PredAK, PreyAK, PreyAK",67.0410309230095
"X16_SAR ~ X06_Lmu_IntSprJunH + X09_DFA_ChinAbundSnakeFall + X09_chilipepper + X13_gadid_WAI","X06_Lmu_IntSprJunH + X09_DFA_ChinAbundSnakeFall + X09_chilipepper + X13_gadid_WAI",4,57.0413977739182,19,5,"Growth, PredNCC, PredNCC, PreyAK",67.0413977739182
"X16_SAR ~ X06_StomFull_May + X02.krill + X08_DFA_DC_corm_3_WS + X13_gadid_WAI","X06_StomFull_May + X02.krill + X08_DFA_DC_corm_3_WS + X13_gadid_WAI",4,65.041512979349,23,1,"Growth, PreyNCC, PredNCC, PreyAK",67.041512979349
"X16_SAR ~ X06_DFA_IGF_mu + X01_Sabine_gull_WS + X09_canaryRockfish","X06_DFA_IGF_mu + X01_Sabine_gull_WS + X09_canaryRockfish",3,57.0419394407219,19,5,"Growth, PreyNCC, PredNCC",67.0419394407219
"X16_SAR ~ X06_DFA_IGF_mu + X08_Loons_8_WS + X14_pinkSalmonNorthAmerica + X15_sablefishBiomass_predAK","X06_DFA_IGF_mu + X08_Loons_8_WS + X14_pinkSalmonNorthAmerica + X15_sablefishBiomass_predAK",4,67.0419572817769,24,0,"Growth, PredNCC, PreyAK, PredAK",67.0419572817769
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X05_anchovy_GAM","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X05_anchovy_GAM",3,61.0420677211984,21,3,"Growth, PreyNCC, PreyNCC",67.0420677211984
"X16_SAR ~ X06_StomFull_May + X01_DFA_sumPreyOfPrey_planktonJun + X02.krill + X08_DFA_DC_corm_3_WS","X06_StomFull_May + X01_DFA_sumPreyOfPrey_planktonJun + X02.krill + X08_DFA_DC_corm_3_WS",4,65.0420755197005,23,1,"Growth, PreyNCC, PreyNCC, PredNCC",67.0420755197005
"X16_SAR ~ X06_StomFull_May + X01_Red_phal_WS + X13_hexagram_WAI + X14_pinkSalmon","X06_StomFull_May + X01_Red_phal_WS + X13_hexagram_WAI + X14_pinkSalmon",4,65.0422657090791,23,1,"Growth, PreyNCC, PreyAK, PreyAK",67.0422657090791
"X16_SAR ~ X06_StomFull_May + X01_NHLlogSum_win_15 + X09_canaryRockfish + X15_salmonSharkGoA_predAK","X06_StomFull_May + X01_NHLlogSum_win_15 + X09_canaryRockfish + X15_salmonSharkGoA_predAK",4,57.042469977566,19,5,"Growth, PreyNCC, PredNCC, PredAK",67.042469977566
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X08_Large_gulls_7_WS + X15_ArrowtoothFlounderBiomass_predAK","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X08_Large_gulls_7_WS + X15_ArrowtoothFlounderBiomass_predAK",4,61.0425949831188,21,3,"Growth, PreyNCC, PredNCC, PredAK",67.0425949831188
"X16_SAR ~ X06_StomFull_May + X04_marketsquid_GAM + X08_Loons_8_WS + X10_Northern_f_s_2yrLead_WS","X06_StomFull_May + X04_marketsquid_GAM + X08_Loons_8_WS + X10_Northern_f_s_2yrLead_WS",4,65.0432915756969,23,1,"Growth, PreyNCC, PredNCC, PredAK",67.0432915756969
"X16_SAR ~ X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X04_Sablefish__JSOES + X09_chilipepper","X06_Lmu_IntSprJunH + X02_DFA_SeaNettle_ + X04_Sablefish__JSOES + X09_chilipepper",4,57.0435459343476,19,5,"Growth, PreyNCC, PreyNCC, PredNCC",67.0435459343476
"X16_SAR ~ X06_DFA_IGF_mu + X06_StomFull_May + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X04_Sablefish__JSOES","X06_DFA_IGF_mu + X06_StomFull_May + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X04_Sablefish__JSOES",4,65.0436848026431,23,1,"Growth, Growth, PreyNCC, PreyNCC",67.0436848026431
"X16_SAR ~ X06_Lmu_IntSprMayW + X04_CaliforniaMarketSquid_ + X10_Californian_s_l_2yrLead_WS + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprMayW + X04_CaliforniaMarketSquid_ + X10_Californian_s_l_2yrLead_WS + X15_salmonSharkGoA_predAK",4,65.0439993854125,23,1,"Growth, PreyNCC, PredAK, PredAK",67.0439993854125
"X16_SAR ~ X06_Lmu_IntSprJunH + X03_HakeAge1 + X09_chilipepper + X15_sablefishBiomass_predAK","X06_Lmu_IntSprJunH + X03_HakeAge1 + X09_chilipepper + X15_sablefishBiomass_predAK",4,57.0440797160621,19,5,"Growth, PreyNCC, PredNCC, PredAK",67.0440797160621
"X16_SAR ~ X06_DFA_IGF_mu + X08_Loons_8_WS + X09_canaryRockfish + X15_sablefishBiomass_predAK","X06_DFA_IGF_mu + X08_Loons_8_WS + X09_canaryRockfish + X15_sablefishBiomass_predAK",4,57.0442944984667,19,5,"Growth, PredNCC, PredNCC, PredAK",67.0442944984667
"X16_SAR ~ X06_StomFull_May + X03_HakeAge1 + X10_DFA_ssl.est.wholerange_2yrLead + X13_DFA_WGOA_DFA_seabirds","X06_StomFull_May + X03_HakeAge1 + X10_DFA_ssl.est.wholerange_2yrLead + X13_DFA_WGOA_DFA_seabirds",4,65.044418848742,23,1,"Growth, PreyNCC, PredAK, PreyAK",67.044418848742
"X16_SAR ~ X06_Lmu_IntSprMayW + X08_Loons_8_WS + X09_canaryRockfish + X13_DFA_WGOA_DFA_midTrophic","X06_Lmu_IntSprMayW + X08_Loons_8_WS + X09_canaryRockfish + X13_DFA_WGOA_DFA_midTrophic",4,57.0448412725836,19,5,"Growth, PredNCC, PredNCC, PreyAK",67.0448412725836
"X16_SAR ~ X06_Lmu_IntSprMayW + X04_PacificPompano_ + X14_pinkSalmonNorthAmerica + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprMayW + X04_PacificPompano_ + X14_pinkSalmonNorthAmerica + X15_salmonSharkGoA_predAK",4,65.0451001795708,23,1,"Growth, PreyNCC, PreyAK, PredAK",67.0451001795708
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_05 + X10_Californian_s_l_2yrLead_WS + X12_copepodCom_WGoA","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_05 + X10_Californian_s_l_2yrLead_WS + X12_copepodCom_WGoA",4,61.0451179179356,21,3,"Growth, PreyNCC, PredAK, PreyAK",67.0451179179356
"X16_SAR ~ X06_Lmu_IntSprMayW + X06_StomFull_May + X13_hexagram_EAI + X13_hexagram_WAI","X06_Lmu_IntSprMayW + X06_StomFull_May + X13_hexagram_EAI + X13_hexagram_WAI",4,65.0455034755828,23,1,"Growth, Growth, PreyAK, PreyAK",67.0455034755828
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X09_chilipepper + X12_copepodCom_EGoA","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_25 + X09_chilipepper + X12_copepodCom_EGoA",4,57.0455887818841,19,5,"Growth, PreyNCC, PredNCC, PreyAK",67.0455887818841
